key,question,options,num options,question type,factual,Wave,Personal and social identity,Science and technology,National / political issues,Coded?
FAMSURV2Ma_W50,"In general, how important, if at all, is being married in order for a man to live a fulfilling life?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",4,multi-tier,FALSE,W50,1,0,0,L
FAMSURV2Mb_W50,"In general, how important, if at all, is being in a committed romantic relationship in order for a man to live a fulfilling life?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",4,multi-tier,FALSE,W50,1,0,0,L
FAMSURV2Mc_W50,"In general, how important, if at all, is having children in order for a man to live a fulfilling life?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",4,multi-tier,FALSE,W50,1,0,0,L
FAMSURV2Md_W50,"In general, how important, if at all, is having a job or career they enjoy in order for a man to live a fulfilling life?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",4,multi-tier,FALSE,W50,1,0,0,L
FAMSURV2Me_W50,"In general, how important, if at all, is having a lot of money in order for a man to live a fulfilling life?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",4,multi-tier,FALSE,W50,1,0,0,L
FAMSURV2Wa_W50,"In general, how important, if at all, is being married in order for a woman to live a fulfilling life?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",4,multi-tier,FALSE,W50,1,0,0,L
FAMSURV2Wb_W50,"In general, how important, if at all, is being in a committed romantic relationship in order for a woman to live a fulfilling life?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",4,multi-tier,FALSE,W50,1,0,0,L
FAMSURV2Wc_W50,"In general, how important, if at all, is having children in order for a woman to live a fulfilling life?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",4,multi-tier,FALSE,W50,1,0,0,L
FAMSURV2Wd_W50,"In general, how important, if at all, is having a job or career they enjoy in order for a woman to live a fulfilling life?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",4,multi-tier,FALSE,W50,1,0,0,L
FAMSURV2We_W50,"In general, how important, if at all, is having a lot of money in order for a woman to live a fulfilling life?","['Essential', 'Important, but not essential', 'Not important', 'Refused']",4,multi-tier,FALSE,W50,1,0,0,L
EVOONE_W34,"Thinking about the development of human life on Earth which statement comes closer to your own views, even if neither is exactly right?","['Humans have evolved over time', 'Humans have existed in their present form since the beginning of time', 'Refused']",3,bi-statement,FALSE,W34,0,1,0,L
FAMSURV7_W50,"Compared with couples who don't live together before marriage, do you think couples who do live together before marriage have a","['Better chance of having a successful marriage', 'Worse chance of having a successful marriage', ""Doesn't make much difference"", 'Refused']",4,multi-goldilocks,FALSE,W50,1,0,0,L
MEDIALOYAL3_W45,Which of the following statements comes closer to your view?,"['I consider myself to be loyal to the news source(s) I get my news from', 'I am not particularly loyal to the news source(s) I get my news from', 'Refused']",3,bi-statement,FALSE,W45,0,0,1,L
NEVEROWN_W26,Which best describes you?,"['I could never see myself not owning a gun', 'I could see myself not owning a gun at some point in the future', 'Refused']",3,bi-statement,FALSE,W26,0,0,1,L
INFOOWNa_W45,How do you feel about your own ability to recognize the following type of news and information? Made-up information that is intended to mislead the public,"['I find it easy to recognize it', 'It find it hard to recognize it', 'Refused']",3,bi-statement,FALSE,W45,0,0,1,L
INFOOWNb_W45,How do you feel about your own ability to recognize the following type of news and information? Satire about an issue or event,"['I find it easy to recognize it', 'It find it hard to recognize it', 'Refused']",3,bi-statement,FALSE,W45,0,0,1,L
INFOOWNc_W45,How do you feel about your own ability to recognize the following type of news and information? Breaking information that is published before everything is verified,"['I find it easy to recognize it', 'It find it hard to recognize it', 'Refused']",3,bi-statement,FALSE,W45,0,0,1,L
INFOOWNd_W45,How do you feel about your own ability to recognize the following type of news and information? Factual information presented to favor one side of an issue,"['I find it easy to recognize it', 'It find it hard to recognize it', 'Refused']",3,bi-statement,FALSE,W45,0,0,1,L
INFOOWNe_W45,How do you feel about your own ability to recognize the following type of news and information? A video or image that is altered or made up to mislead the public,"['I find it easy to recognize it', 'It find it hard to recognize it', 'Refused']",3,bi-statement,FALSE,W45,0,0,1,L
ALLIES_W92,Please choose the statement that comes closer to your own views.,"['In foreign policy, the U.S. should take into account the interests of its allies even if it means making compromises', 'In foreign policy, the U.S. should follow its own national interests even when its allies strongly disagree', 'Refused']",3,bi-statement,FALSE,W92,0,0,1,L
GAP21Q36_W82,Please choose the statement that comes closer to your own views.,"['In foreign policy, the US should take into account the interests of its allies even if it means making compromises wit', 'In foreign policy, the US should follow its own national interests even when its allies strongly disagree', 'Refused']",3,bi-statement,FALSE,W82,0,0,1,L
HOOD_NHISC_W29,How much do you agree or disagree with the following statements about your neighborhood? This is a close-knit neighborhood,"['Definitely agree', 'Somewhat agree', 'Somewhat disagree', 'Definitely disagree', 'Refused']",5,scale-opinion,FALSE,W29,1,0,0,L
TALKDISASNSINT_W49,"In your experience, when you talk about politics with people on social media who you disagree with, do you generally find it to be","['Interesting and informative', 'Stressful and frustrating', 'Refused']",3,bi-statement,FALSE,W49,0,0,1,L
RQ6_F1A_W42,"When you hear or read news stories about research misconduct by medical research scientists, do you think of these cases as","['Isolated incidents', 'Signs of a broader problem', 'Refused']",3,bi-statement,FALSE,W42,0,1,0,L
RQ6_F1B_W42,"When you hear or read news stories about research misconduct by environmental research scientists, do you think of these cases as","['Isolated incidents', 'Signs of a broader problem', 'Refused']",3,bi-statement,FALSE,W42,0,1,0,L
RQ6_F1C_W42,"When you hear or read news stories about research misconduct by nutrition research scientists, do you think of these cases as","['Isolated incidents', 'Signs of a broader problem', 'Refused']",3,bi-statement,FALSE,W42,0,1,0,L
PQ6_F2A_W42,"When you hear or read news stories about professional misconduct by medical doctors, do you think of these cases as","['Isolated incidents', 'Signs of a broader problem', 'Refused']",3,bi-statement,FALSE,W42,0,1,0,L
PQ6_F2B_W42,"When you hear or read news stories about professional misconduct by environmental health specialists, do you think of these cases as","['Isolated incidents', 'Signs of a broader problem', 'Refused']",3,bi-statement,FALSE,W42,0,1,0,L
PQ6_F2C_W42,"When you hear or read news stories about professional misconduct by dietitians, do you think of these cases as","['Isolated incidents', 'Signs of a broader problem', 'Refused']",3,bi-statement,FALSE,W42,0,1,0,L
WATCHDOG_1_W45,"Some people think that by criticizing leaders, news organizations keep political leaders from doing their job. Others think that such criticism is worth it because it keeps political leaders from doing things that should not be done. Which position is closer to your opinion?","['Keep political leaders from doing their job', ""Keep political leaders from doing things that shouldn't be done"", 'Refused']",3,bi-statement,FALSE,W45,0,0,1,L
BIGHOUSES_W92,Would you prefer to live in a community where the houses are,"['Larger and farther apart, but schools, stores, and restaurants are several miles away', 'Smaller and closer to each other, but schools, stores, and restaurants are within walking distance', 'Refused']",3,bi-statement,FALSE,W92,1,0,0,L
ABORTION_W32,Do you think abortion should be,"['legal in all or most cases', 'illegal in all or most cases', 'Refused']",3,bi-statement,FALSE,W32,0,0,1,L
LEAD_W45,"When you talk with friends and family about the news, do you tend to","['Listen to the conversation more than lead', 'Lead the conversation more than listen', 'Refused']",3,bi-statement,FALSE,W45,0,0,1,L
GAP21Q35_W82,"Which statement comes closer to your view, even if neither is exactly right?","['many of the problems facing our country can be solved by working with other countries', 'few of the problems facing our country can be solved by working with other countries', 'Refused']",3,bi-statement,FALSE,W82,0,0,1,L
DIFF1A_W29,Do you think men and women are basically similar or basically different when it comes to their hobbies and personal interests?,"['Men and women are basically similar', 'Men and women are basically different', 'Refused']",3,bi-statement,FALSE,W29,1,0,0,L
DIFF1B_W29,Do you think men and women are basically similar or basically different when it comes to their physical abilities?,"['Men and women are basically similar', 'Men and women are basically different', 'Refused']",3,bi-statement,FALSE,W29,1,0,0,L
DIFF1C_W29,Do you think men and women are basically similar or basically different when it comes to their approach to parenting?,"['Men and women are basically similar', 'Men and women are basically different', 'Refused']",3,bi-statement,FALSE,W29,1,0,0,L
DIFF1D_W29,Do you think men and women are basically similar or basically different when it comes to how they express their feelings?,"['Men and women are basically similar', 'Men and women are basically different', 'Refused']",3,bi-statement,FALSE,W29,1,0,0,L
DIFF1E_W29,Do you think men and women are basically similar or basically different when it comes to the things they are good at in the workplace?,"['Men and women are basically similar', 'Men and women are basically different', 'Refused']",3,bi-statement,FALSE,W29,1,0,0,L
GAP21Q9_W82,"Thinking about the US as a whole, do you think this country is now","['More united than before the coronavirus outbreak', 'More divided than before the coronavirus outbreak', 'Refused']",3,bi-polarity,FALSE,W82,0,0,1,L
GAP21Q30_W82,"Should the US be the most active of the leading nations, or should it be about as active as other leading nations?","['Most active', 'About as active', 'Refused']",3,bi-statement,FALSE,W82,0,0,1,L
FAMSURV37_W50,"Looking ahead, would having children make it","['Easier to advance in your job or career', 'Harder to advance in your job or career', 'Would not make a difference', 'Refused']",4,multi-goldilocks,FALSE,W50,1,0,0,L
GOODEVIL_W92,Please choose the statement that comes closer to your own views.,"['Most things in society can be pretty clearly divided into good and evil', 'Most things in society are too complicated to be clearly divided between good and evil', 'Refused']",3,bi-statement,FALSE,W92,1,0,0,L
PROG_RNEED2b_W92,Which comes closer to your view about what needs to be done to ensure equal rights for all Americans regardless of their racial or ethnic backgrounds?,"['Most U.S. laws and major institutions need to be completely rebuilt because they are fundamentally biased against some r', 'While there are many inequities in U.S. laws and institutions, necessary changes can be made by working within the curre', 'Refused']",3,bi-statement,FALSE,W92,0,0,1,L
